x,y,labels
736.4,-37.348,1
737.1,-6.5973,1
738.5,65.395,1
739.2,55.054,1
739.2,-35.637,1
739.9,1.1974,1
743.4,-19.643,1
744.1,-14.776,1
745.5,74.029,1
745.5,13.947,1
745.5,22.242,1
745.5,-3.4636,1
746.2,-7.3434,1
746.9,10.038,1
747.6,49.612,1
749.7,-38.004,1
750.4,-42.446,1
751.1,73.886,1
751.1,-18.578,1
751.8,24.989,1
753.9,11.881,1
755.3,16.246,1
755.3,-9.7215,1
756.7,15.185,1
756.7,-14.257,1
758.1,-13.68,1
758.8,59.518,1
758.8,33.58,1
759.5,-25.391,1
760.2,14.97,1
760.2,-26.776,1
761.6,17.407,1
761.6,32.51,1
761.6,16.249,1
761.6,10.79,1
761.6,-42.194,1
763.0,13.58,1
763.0,-36.35,1
763.7,48.791,1
763.7,-26.638,1
765.1,9.0465,1
766.5,-16.903,1
767.2,33.41,1
767.2,0.27046,1
768.6,3.6792,1
769.3,7.6162,1
770.0,54.217,1
770.0,-15.67,1
770.7,-34.564,1
772.1,13.017,1
772.1,-7.7889,1
774.2,68.316,1
774.2,5.5262,1
774.9,-15.992,1
777.0,21.187,1
777.0,-13.278,1
777.7,14.896,1
777.7,-29.949,1
778.4,53.054,1
778.4,36.003,1
778.4,11.392,1
779.1,69.744,1
779.1,-18.371,1
781.9,38.6,1
781.9,36.173,1
781.9,-21.161,1
783.3,28.626,1
783.3,13.661,1
783.3,11.565,1
783.3,-43.045,1
784.0,-36.246,1
784.0,-38.604,1
784.7,46.949,1
785.4,24.757,1
786.1,69.692,1
786.1,-41.09,1
787.5,20.026,1
788.2,27.688,1
788.2,-24.461,1
788.9,14.035,1
788.9,-7.1853,1
791.7,7.5534,1
791.7,-12.811,1
793.1,-1.5041,1
793.8,69.925,1
793.8,30.417,1
793.8,24.198,1
793.8,-6.503,1
793.8,-17.89,1
794.5,-14.244,1
795.2,-16.451,1
796.6,23.459,1
796.6,-1.8244,1
798.0,11.573,1
798.7,-35.22,1
799.4,-29.046,1
800.8,-20.13,1
801.5,5.9758,1
801.5,8.044,1
802.2,43.747,1
802.9,20.754,1
802.9,-41.328,1
803.6,69.364,1
804.3,30.561,1
804.3,12.155,1
805.0,-29.749,1
806.4,-22.744,1
806.4,-27.914,1
807.1,-9.2411,1
807.8,5.4413,1
808.5,17.987,1
808.5,22.903,1
808.5,36.094,1
809.2,13.787,1
813.4,74.795,1
814.1,72.991,1
814.1,-22.789,1
815.5,55.4,1
815.5,8.2587,1
815.5,-4.2784,1
815.5,-17.047,1
816.2,12.901,1
816.2,8.9072,1
816.2,-21.269,1
816.9,35.405,1
818.3,-0.16734,1
818.3,0.61694,1
818.3,-14.699,1
819.0,69.745,1
819.0,13.872,1
819.0,-2.4745,1
819.0,-25.022,1
819.0,-25.562,1
819.7,60.374,1
820.4,75.61,1
820.4,47.263,1
820.4,-5.7544,1
822.5,-23.571,1
823.2,11.799,1
823.2,3.6639,1
823.2,-43.761,1
823.9,12.093,1
824.6,56.11,1
824.6,20.238,1
828.8,0.7642,1
828.8,-37.768,1
830.9,4.0099,1
833.0,-14.825,1
833.7,26.228,1
833.7,-7.5517,1
834.4,22.096,1
835.1,44.161,1
835.1,-10.118,1
836.5,70.812,1
836.5,15.974,1
836.5,-30.931,1
837.2,51.424,1
837.2,-37.512,1
838.6,62.898,1
838.6,-9.1653,1
839.3,-7.3288,1
840.7,15.245,1
842.1,64.381,1
842.1,55.13,1
842.1,58.502,1
842.1,-1.4206,1
842.8,-9.6653,1
843.5,23.374,1
843.5,26.128,1
844.2,15.006,1
844.2,-29.47,1
844.9,38.738,1
844.9,50.487,1
844.9,20.452,1
847.7,62.991,1
847.7,15.996,1
849.1,74.34,1
849.1,-4.6842,1
849.8,73.856,1
851.9,24.604,1
852.6,11.309,1
853.3,49.845,1
853.3,58.631,1
853.3,19.318,1
853.3,5.4963,1
854.0,12.854,1
854.0,15.165,1
854.7,44.064,1
856.1,36.901,1
856.1,-11.928,1
856.8,0.34477,1
856.8,-18.253,1
857.5,-40.954,1
858.9,69.554,1
858.9,-1.936,1
859.6,-32.059,1
861.7,75.559,1
